,id_HDATA,Respondent.Serial.SourceFile,Respondent.Origin,Respondent.Origin.Other,DataCollection.Status,DataCollection.InterviewerID,DataCollection.StartTime,DataCollection.FinishTime,DataCollection.MetadataVersionNumber,DataCollection.MetadataVersionGUID,DataCollection.RoutingContext,DataCollection.Variant,DataCollection.EndQuestion,DataCollection.TerminateSignal,DataCollection.SeedValue,DataCollection.InterviewEngine,DataCollection.CurrentPage,DataCollection.Debug,DataCollection.QuotaID,DataCleaning.Note,DataCleaning.Status,DataCleaning.ReviewStatus,address,age,before,biology,expect,gen_ent,gender,museums,visits,visits12,adults,under16s,under11s,galleries,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,human,species,rating_ent[{mammals}].rating_ent_grid,genbalance,agebalance,_name,oth_mus,plan,prefer,school,signs,similar,sounds,side_main,serial,entrance,education,certificat,location,who_with,grp_type,group_org,resident,distance,interview,time_spent,long_short,remember,interest,found_way,signs_how,desc_leave,when_decid,why_decid,plan_time,plan_none,plan_view,know_way,find_way,desc_enter,visothers,plan_order[{first}].plan_order_grid,plan_order[{second}].plan_order_grid,plan_order[{third}].plan_order_grid,plan_order[{fourth}].plan_order_grid,plan_order[{fifth}].plan_order_grid,order[{sixth}].order_grid,order[{seventh}].order_grid,order[{eighth}].order_grid,order[{ninth}].order_grid,order[{tenth}].order_grid,order[{eleventh}].order_grid,order[{twelfth}].order_grid,order[{thirteenth}].order_grid,order[{fourteenth}].order_grid,order[{fifteenth}].order_grid,order[{sixteenth}].order_grid,rating[{other}].rating_grid,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{conservation}].rating_ent_grid,rating_ent[{fish_and_reptiles}].rating_ent_grid,rating_ent[{fossils}].rating_ent_grid,rating_ent[{birds}].rating_ent_grid,rating_ent[{insects}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,rating_ent[{mammals}].rating_ent_grid,rating_ent[{minerals}].rating_ent_grid,rating_ent[{ecology}].rating_ent_grid,rating_ent[{botany}].rating_ent_grid,rating_ent[{origin_of_species}].rating_ent_grid,rating_ent[{human_biology}].rating_ent_grid,rating_ent[{evolution}].rating_ent_grid,rating_ent[{wildlife_in_danger}].rating_ent_grid,plan_order[{first}].plan_order_grid,plan_order[{second}].plan_order_grid,plan_order[{third}].plan_order_grid,plan_order[{fourth}].plan_order_grid,plan_order[{fifth}].plan_order_grid,rating_ent[{dinosaurs}].rating_ent_grid,rating_ent[{conservation}].rating_ent_grid,rating_ent[{fish_and_reptiles}].rating_ent_grid,rating_ent[{fossils}].rating_ent_grid,rating_ent[{birds}].rating_ent_grid,rating_ent[{insects}].rating_ent_grid,rating_ent[{whales}].rating_ent_grid,rating_ent[{mammals}].rating_ent_grid,rating_ent[{minerals}].rating_ent_grid,rating_ent[{ecology}].rating_ent_grid,rating_ent[{botany}].rating_ent_grid,rating_ent[{origin_of_species}].rating_ent_grid,rating_ent[{human_biology}].rating_ent_grid,rating_ent[{evolution}].rating_ent_grid,rating_ent[{wildlife_in_danger}].rating_ent_grid,@1
512,513,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 06:52:31.000,,,186,,,,,,,,,,,,"Gatehouse, Wellington Place, Surbiton",1,1,2,,1,1,1;3;,2.0,1.0,3.0,2.0,1.0,5.0,5.0,,,,,0.887905657291412,1.98026311397552,Horatio Green,1,,,7.0,1.0,1, ,Main,513,1,1,,1;,2,3.0,,1,2.0,2,4.0,1.0,1;5;6;16;,5.0,8;,2;3;,12.0,,,,,,,,,1,1;,6;,16;,1;,16;,5;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,5;,5;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
513,514,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 08:52:31.000,,,186,,,,,,,,,,,,"6 Montreal Avenue, Pitlochry",4,2,2,,1,1,,,,3.0,0.0,2.0,6.0,5.0,5.0,,,,0.887905657291412,0.391927063465118,Donald McDonald,2,,1.0,,2.0,1, ,Main,514,1,2,,1;,2,3.0,,1,8.0,2,7.0,1.0,1;3;5;6;7;14;,1.0,4;,,12.0,,,,,,,,,2,1;,3;,6;,5;,7;,14;,;,;,;,;,;,;,;,;,;,;,;,5;,;,3;,;,5;,4;,5;,;,;,;,;,;,;,3;,;,,,,,,,,,,,,,,,,,,,,,1.0
514,515,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 10:52:31.000,,,186,,,,,,,,,,,,"315 Fulford Road, Fulford Heath",5,2,2,,1,1,7;,,,2.0,0.0,0.0,2.0,5.0,,,,,0.887905657291412,0.826923131942749,Rhys Watkins,1,,1.0,,1.0,2, ,Main,515,1,2,,,2,3.0,,1,6.0,2,6.0,2.0,1;3;,1.0,4;,2;,12.0,,,,,,,,,1,1;,3;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,5;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
515,516,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 12:52:31.000,,,186,,,,,,,,,,,,"41 Leasowe Road, Manchester",4,2,2,,1,1,1;,,,2.0,0.0,0.0,2.0,4.0,,,,,0.887905657291412,0.391927063465118,Duncan McFadyen,1,,1.0,7.0,2.0,2, ,Main,516,1,1,,,2,2.0,,1,8.0,2,4.0,4.0,1;16;,1.0,4;,,12.0,,,,,,,,,1,16;,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
516,517,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 14:52:31.000,,,186,,,,,,,,,,,,"92 Dean Lane Hazel Grove, Ashford",4,1,2,,2,2,1;,6.0,0.0,,,,1.0,,,5.0,,,1.14448666572571,0.391927063465118,Denise Gray,1,,2.0,,1.0,1, ,Main,517,1,2,,1;2;,1,,,1,2.0,2,5.0,4.0,13;,13.0,7;,7;,12.0,,,,,,,,,1,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
517,518,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 16:52:31.000,,,186,,,,,,,,,,,,"1 Burley Wood Lane, London E12",1,1,1,,1,1,1;,3.0,1.0,3.0,0.0,0.0,5.0,4.0,4.0,,,5.0,0.887905657291412,1.98026311397552,Adrian Davis,1,,,,2.0,2, ,Main,518,1,2,1;,,2,2.0,,1,1.0,2,3.0,1.0,1;5;7;8;14;,8.0,4;7;,,12.0,,,,,,,,,1,1;,8;,14;,5;,7;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,4;,;,4;,5;,;,;,;,;,;,3;,;,,,,,,,,,,,,,,,,,,,,,1.0
518,519,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 18:52:31.000,,,186,,,,,,,,,,,,"Mitre House, Marcieet Square, Harnborough",4,1,1,,1,1,,2.0,0.0,6.0,3.0,3.0,7.0,5.0,,,4.0,4.0,0.887905657291412,0.391927063465118,Bernard Newmarch,2,,1.0,7.0,1.0,2, ,Main,519,1,1,2;,,2,3.0,,1,7.0,2,3.0,2.0,1;8;9;11;12;14;16;,1.0,1;,1;3;,12.0,,,,,,,,,2,1;,8;,12;,9;,14;,11;,16;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,4;,3;,;,3;,4;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
519,520,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 20:52:31.000,,,186,,,,,,,,,,,, ,2,2,2,,2,2,,,,2.0,0.0,0.0,5.0,4.0,,5.0,,3.0,1.14448666572571,0.917682945728302, ,2,,2.0,7.0,2.0,2, ,Main,520,1,1,,,2,2.0,,2,,2,4.0,3.0,1;8;9;13;14;,13.0,4;,,12.0,,,,,,,,,2,1;,8;,9;,14;,13;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,3;,1;,;,;,;,5;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
520,521,,,,177;,,2002-07-19 12:42:30.999,2002-08-31 22:52:31.000,,,186,,,,,,,,,,,,"4 Dalton Square, London SW4",4,1,2,,2,2,,3.0,0.0,2.0,0.0,0.0,1.0,4.0,,,,,1.14448666572571,0.391927063465118,Nichola Irish,2,,1.0,,3.0,2, ,Main,521,1,2,,,2,2.0,,1,1.0,2,3.0,3.0,1;,1.0,4;,,12.0,,,,,,,,,2,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
521,522,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 00:52:31.000,,,186,,,,,,,,,,,,"5 Heaton Moor Road, London SE18",3,2,2,,2,2,,,,2.0,0.0,0.0,6.0,,,,5.0,,1.14448666572571,0.792105317115784,Rula St Harold,2,,,,1.0,1, ,Main,522,1,2,,3;4;,2,3.0,,1,1.0,2,6.0,3.0,4;5;11;12;14;16;,12.0,1;4;,7;,10.0,,,,,,,,,2,14;,12;,16;,11;,5;,4;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,3;,3;,;,;,;,;,;,3;,5;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
522,523,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 02:52:31.000,,,186,,,,,,,,,,,,"155 Victoria Road, Stretford",2,1,2,,2,2,,1.0,0.0,2.0,0.0,0.0,8.0,4.0,5.0,5.0,5.0,5.0,1.14448666572571,0.917682945728302,Brenda Clayton,2,,2.0,,2.0,2, ,Main,523,1,2,,,2,2.0,,1,6.0,2,6.0,2.0,1;7;8;9;11;12;13;14;,13.0,1;4;,,12.0,,,,,,,,,2,1;,9;,8;,14;,12;,11;,13;,7;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,5;,5;,1;,;,4;,5;,5;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
523,524,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 04:52:31.000,,,186,,,,,,,,,,,,"370 Wood Lane, Urmston",3,2,2,,1,1,1;2;3;,,,2.0,1.0,0.0,4.0,1.0,,,,4.0,0.887905657291412,0.792105317115784,Tristram Smythe,1,,,,3.0,2, ,Main,524,1,2,,,2,3.0,,1,7.0,2,3.0,2.0,1;8;11;14;,11.0,4;,,12.0,,,,,,,,,1,1;,14;,11;,8;,;,;,;,;,;,;,;,;,;,;,;,;,;,1;,;,;,;,;,;,;,4;,;,;,5;,;,;,3;,;,,,,,,,,,,,,,,,,,,,,,1.0
524,525,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 06:52:31.000,,,186,,,,,,,,,,,,"53 Westbourne Terrace, London WC1",4,2,2,,2,2,,,,4.0,2.0,2.0,6.0,5.0,5.0,5.0,,5.0,1.14448666572571,0.391927063465118,Jacqui Lyon,2,,1.0,,1.0,2, ,Main,525,1,2,,,2,3.0,,1,1.0,2,6.0,3.0,1;5;7;8;13;,1.0,2;,5;,12.0,,,,,,,,,2,1;,13;,7;,5;,7;,8;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,5;,5;,5;,5;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
525,526,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 08:52:31.000,,,186,,,,,,,,,,,, ,4,2,1,,1,1,7;,,,,,,1.0,5.0,,,,,0.887905657291412,0.391927063465118, ,1,,1.0,,3.0,1, ,Main,526,1,2,5;,2;3;4;,1,,,2,,2,1.0,2.0,1;,1.0,4;,,12.0,,,,,,,,,1,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
526,527,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 10:52:31.000,,,186,,,,,,,,,,,, ,3,2,2,,2,2,,,,,,,10.0,5.0,,5.0,5.0,4.0,1.14448666572571,0.792105317115784, ,2,,1.0,,3.0,2, ,Main,527,1,2,,,1,,,2,,2,11.0,4.0,1;4;8;9;10;11;12;13;14;15;16;,1.0,1;2;,,12.0,,,,,,,,,2,1;,14;,12;,9;,8;,11;,4;,10;,15;,16;,13;,;,;,;,;,;,;,5;,;,;,3;,;,;,;,4;,4;,4;,3;,5;,5;,5;,4;,,,,,,,,,,,,,,,,,,,,,1.0
527,528,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 12:52:31.000,,,186,,,,,,,,,,,, ,6,2,2,,2,2,,,,,,,6.0,,5.0,5.0,5.0,5.0,1.14448666572571,1.36818182468414, ,2,,2.0,,3.0,1, ,Main,528,1,2,,3;,1,,,2,,2,10.0,1.0,7;8;9;12;13;14;,13.0,4;,,12.0,,,,,,,,,2,14;,12;,9;,8;,7;,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,5;,5;,;,;,5;,5;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
528,529,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 14:52:31.000,,,186,,,,,,,,,,,, ,5,1,2,,1,1,,1.0,0.0,3.0,0.0,0.0,9.0,3.0,3.0,3.0,4.0,2.0,0.887905657291412,0.826923131942749, ,2,,,,1.0,1,529.wav,Main,529,1,2,,2;3;,2,2.0,,2,,2,10.0,1.0,1;4;5;6;8;9;12;13;14;,12.0,1;7;,3;5;7;,10.0,,,,,,,,,2,1;,9;,14;,8;,5;,6;,13;,4;,12;,;,;,;,;,;,;,;,;,3;,;,;,;,2;,4;,3;,2;,3;,;,;,4;,3;,3;,;,,,,,,,,,,,,,,,,,,,,,1.0
529,530,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 16:52:31.000,,,186,,,,,,,,,,,,"Danebridge, London Road, Tredegar",3,2,2,,1,1,2;,,,2.0,0.0,0.0,4.0,4.0,,5.0,,,0.887905657291412,0.792105317115784,Andrew Mein,1,,2.0,,3.0,2, ,Main,530,1,2,,,2,2.0,,1,8.0,2,8.0,1.0,1;5;6;13;,13.0,1;4;,,12.0,,,,,,,,,1,1;,5;,6;,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,3;,3;,;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
530,531,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 18:52:31.000,,,186,,,,,,,,,,,,"43 Thursby Road, Inverness",4,2,2,,1,1,,,,6.0,2.0,2.0,4.0,4.0,,,,3.0,0.887905657291412,0.391927063465118,Neil Baxter,2,,,,2.0,2, ,Main,531,1,2,,,2,3.0,,1,8.0,2,5.0,2.0,1;8;9;14;,14.0,1;,,12.0,,,,,,,,,2,1;,9;,8;,14;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,3;,3;,;,;,;,;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
531,532,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 20:52:31.000,,,186,,,,,,,,,,,, ,3,2,2,,2,2,2;3;,,,2.0,0.0,0.0,10.0,4.0,4.0,2.0,1.0,3.0,1.14448666572571,0.792105317115784, ,1,,,7.0,3.0,2, ,Main,532,1,1,,,2,2.0,,2,,2,6.0,3.0,1;4;5;6;7;8;12;13;14;15;,4.0,1;7;,,12.0,,,,,,,,,1,4;,15;,13;,6;,5;,7;,1;,8;,14;,12;,;,;,;,;,;,;,;,4;,;,;,5;,2;,3;,4;,3;,;,;,;,1;,2;,1;,2;,,,,,,,,,,,,,,,,,,,,,1.0
532,533,,,,177;,,2002-07-19 12:42:30.999,2002-09-01 22:52:31.000,,,186,,,,,,,,,,,,"14 Swansea Square, Duxbury",4,2,1,,2,2,2;,,,2.0,0.0,0.0,14.0,5.0,5.0,4.0,4.0,5.0,1.14448666572571,0.391927063465118,Harriet Hollingworth,1,,,,2.0,2, ,Main,533,1,2,2;,,2,3.0,,1,6.0,2,7.0,1.0,1;4;5;6;7;8;9;11;12;13;14;15;16;,7.0,4;,,12.0,,,,,,,,,1,1;,13;,5;,6;,7;,14;,8;,9;,12;,16;,11;,4;,15;,16;,;,;,;,5;,;,;,3;,4;,1;,5;,5;,1;,;,3;,4;,4;,4;,4;,,,,,,,,,,,,,,,,,,,,,1.0
533,534,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 00:52:31.000,,,186,,,,,,,,,,,,"Upton Lodge, Wealstone Lane, Newcastle",6,2,2,,1,1,1;2;3;,,,3.0,0.0,0.0,4.0,5.0,,,5.0,5.0,0.887905657291412,1.36818182468414,Mervyn Charleston,1,,,,2.0,2, ,Main,534,1,2,,,2,3.0,,1,8.0,2,5.0,3.0,1;8;12;14;,14.0,4;,,12.0,,,,,,,,,1,1;,14;,12;,8;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,5;,;,;,;,5;,;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
534,535,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 02:52:31.000,,,186,,,,,,,,,,,,"15 Moor Street, Kirkham",2,1,2,,1,1,2;,1.0,0.0,2.0,0.0,0.0,8.0,5.0,5.0,5.0,1.0,4.0,0.887905657291412,0.917682945728302,Stuart Coverley,1,,2.0,,1.0,1, ,Main,535,1,2,,1;,2,2.0,,1,7.0,2,6.0,1.0,1;5;6;7;8;12;13;14;,13.0,1;4;,7;,12.0,,,,,,,,,1,1;,5;,6;,13;,7;,14;,12;,8;,;,;,;,;,;,;,;,;,;,5;,;,;,;,1;,4;,5;,4;,;,;,;,1;,5;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
535,536,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 04:52:31.000,,,186,,,,,,,,,,,,"23 Lander Close, Great Sankey",3,1,2,,2,2,1;2;,1.0,0.0,2.0,1.0,0.0,10.0,5.0,5.0,4.0,,5.0,1.14448666572571,0.792105317115784,Siobhan Howard,1,,,,1.0,2, ,Main,536,1,2,,,2,3.0,,1,6.0,2,6.0,3.0,1;4;5;6;7;8;9;13;14;15;,15.0,1;2;,2;,12.0,,,,,,,,,1,4;,15;,1;,5;,6;,13;,7;,9;,14;,8;,;,;,;,;,;,;,;,5;,;,;,4;,4;,4;,5;,5;,3;,;,;,;,4;,4;,5;,,,,,,,,,,,,,,,,,,,,,1.0
536,537,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 06:52:31.000,,,186,,,,,,,,,,,, ,4,1,1,,1,1,2;,1.0,0.0,2.0,1.0,1.0,14.0,5.0,5.0,4.0,3.0,5.0,0.887905657291412,0.391927063465118, ,1,,2.0,,1.0,1, ,Main,537,1,2,2;,1;4;,2,3.0,,2,,2,5.0,3.0,1;4;5;6;7;8;9;12;13;14;15;16;,13.0,1;4;,3;,12.0,,,,,,,,,1,1;,8;,9;,12;,14;,16;,4;,16;,15;,7;,5;,6;,16;,13;,;,;,;,5;,;,;,5;,5;,3;,5;,5;,1;,;,;,3;,4;,5;,5;,,,,,,,,,,,,,,,,,,,,,1.0
537,538,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 08:52:31.000,,,186,,,,,,,,,,,,"84 Whetstone Lane, London SE10",6,1,2,,1,1,3;,3.0,0.0,,,,1.0,5.0,,,,,0.887905657291412,1.36818182468414,Mieczyslaw Bizon,1,,1.0,7.0,2.0,1, ,Main,538,1,1,,1;,1,,,1,1.0,2,6.0,3.0,1;,1.0,7;,,12.0,,,,,,,,,1,1;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
538,539,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 10:52:31.000,,,186,,,,,,,,,,,, ,4,2,2,,1,1,1;,,,2.0,0.0,0.0,2.0,,,4.0,,4.0,0.887905657291412,0.391927063465118, ,1,,,,2.0,2, ,Main,539,1,2,,,2,2.0,,2,,2,4.0,2.0,8;12;,17.0,7;,,12.0,,,,,,,,,1,12;,8;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
539,540,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 12:52:31.000,,,186,,,,,,,,,,,, ,4,2,2,,1,1,,,,2.0,0.0,0.0,6.0,4.0,,,3.0,,0.887905657291412,0.391927063465118, ,2,,,,1.0,1, ,Main,540,1,2,,4;,2,3.0,,2,,2,5.0,4.0,1;9;11;12;14;15;,14.0,1;4;,5;,12.0,,,,,,,,,2,1;,14;,9;,15;,12;,11;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,1;,;,1;,3;,;,4;,3;,,,,,,,,,,,,,,,,,,,,,1.0
540,541,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 14:52:31.000,,,186,,,,,,,,,,,,"7 Croxdale Terrace, Pelaw",3,1,1,,1,1,,4.0,1.0,,,,2.0,,,4.0,4.0,,0.887905657291412,0.792105317115784,Charles Wilson,2,,,,2.0,1, ,Main,541,1,2,4;,1;,1,,,1,7.0,2,2.0,4.0,12;13;,12.0,1;,,12.0,,,,,,,,,2,12;,13;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
541,542,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 16:52:31.000,,,186,,,,,,,,,,,,"116 Woolton Road, Penzance",4,2,2,,2,2,1;3;,,,2.0,0.0,0.0,5.0,5.0,,4.0,,,1.14448666572571,0.391927063465118,Adrienne Lewis,1,,1.0,,2.0,2, ,Main,542,1,2,,,2,3.0,,1,8.0,2,7.0,3.0,1;4;5;8;13;,1.0,4;5;,,12.0,,,,,,,,,1,1;,4;,8;,13;,5;,;,;,;,;,;,;,;,;,;,;,;,;,5;,;,;,;,4;,3;,;,;,1;,;,;,;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
542,543,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 18:52:31.000,,,186,,,,,,,,,,,, ,3,2,1,,1,1,1;6;,,,2.0,0.0,0.0,4.0,4.0,,5.0,4.0,,0.887905657291412,0.792105317115784, ,1,,,7.0,2.0,1,543.wav,Main,543,1,1,4;,2;3;,2,2.0,,2,,2,5.0,4.0,1;9;12;14;,14.0,4;7;,,10.0,,,,,,,,,1,9;,1;,14;,12;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,4;,;,;,4;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
543,544,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 20:52:31.000,,,186,,,,,,,,,,,, ,5,2,2,,1,1,1;3;,,,3.0,0.0,0.0,3.0,,,,,1.0,0.887905657291412,0.826923131942749, ,1,,,,2.0,1, ,Main,544,1,2,,2;,2,3.0,,2,,2,4.0,3.0,8;9;14;,9.0,1;7;,,12.0,,,,,,,,,1,9;,8;,14;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,1;,4;,;,;,;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
544,545,,,,177;,,2002-07-19 12:42:30.999,2002-09-02 22:52:31.000,,,186,,,,,,,,,,,, ,4,2,1,,2,2,2;,,,,,,5.0,4.0,,,,3.0,1.14448666572571,0.391927063465118, ,1,,,,2.0,2, ,Main,545,1,2,4;,,1,,,2,,2,4.0,3.0,1;8;9;11;14;,9.0,1;,,12.0,,,,,,,,,1,1;,9;,8;,14;,11;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,3;,5;,;,1;,;,;,4;,;,,,,,,,,,,,,,,,,,,,,,1.0
545,546,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 00:52:31.000,,,186,,,,,,,,,,,,"183A Askew Avenue, London SE18",1,1,1,,1,1,1;3;,40.0,0.0,2.0,1.0,0.0,5.0,1.0,5.0,5.0,,,0.887905657291412,1.98026311397552,Eric Holmes,1,,2.0,,3.0,2, ,Main,546,1,2,1;,,2,2.0,,1,1.0,2,5.0,2.0,1;5;6;7;13;,13.0,8;,,10.0,,,,,,,,,1,1;,13;,5;,7;,6;,;,;,;,;,;,;,;,;,;,;,;,;,1;,;,;,;,5;,1;,5;,;,;,;,;,;,5;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
546,547,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 02:52:31.000,,,186,,,,,,,,,,,, ,4,2,1,,1,1,3;,,,,,,5.0,4.0,,,,5.0,0.887905657291412,0.391927063465118, ,1,,,,2.0,1,547.wav,Main,547,1,2,4;,2;,1,,,2,,2,5.0,3.0,1;8;10;14;15;,14.0,7;,,10.0,,,,,,,,,1,8;,14;,1;,10;,15;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,5;,;,3;,;,;,;,5;,5;,,,,,,,,,,,,,,,,,,,,,1.0
547,548,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 04:52:31.000,,,186,,,,,,,,,,,,"91 Lord Street, Leeds",4,2,2,,1,1,,,,2.0,0.0,1.0,8.0,4.0,,4.0,4.0,4.0,0.887905657291412,0.391927063465118,Colin Farrant,2,,1.0,,2.0,2, ,Main,548,1,2,,,2,3.0,,1,8.0,2,6.0,2.0,1;5;6;8;9;11;12;13;,1.0,1;,,12.0,,,,,,,,,2,1;,9;,11;,13;,12;,8;,6;,5;,;,;,;,;,;,;,;,;,;,4;,;,;,;,1;,1;,;,4;,4;,;,2;,4;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
548,549,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 06:52:31.000,,,186,,,,,,,,,,,, ,4,2,2,,1,1,1;2;,,,,,,8.0,,5.0,1.0,,5.0,0.887905657291412,0.391927063465118, ,1,,,7.0,2.0,1, ,Main,549,1,1,,3;,1,,,2,,2,4.0,3.0,4;5;6;7;8;9;13;14;,7.0,1;,,12.0,,,,,,,,,1,5;,7;,14;,9;,4;,8;,6;,13;,;,;,;,;,;,;,;,;,;,;,;,;,5;,5;,3;,5;,5;,5;,;,;,;,1;,5;,;,,,,,,,,,,,,,,,,,,,,,1.0
549,550,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 08:52:31.000,,,186,,,,,,,,,,,, ,6,2,2,,1,1,4;,,,2.0,0.0,0.0,3.0,4.0,,4.0,4.0,,0.887905657291412,1.36818182468414, ,1,,2.0,,2.0,1, ,Main,550,1,2,,2;,2,3.0,,2,,2,3.0,2.0,1;12;13;,13.0,1;7;,,12.0,,,,,,,,,1,1;,13;,12;,;,;,;,;,;,;,;,;,;,;,;,;,;,;,4;,;,;,;,;,;,;,;,;,;,;,4;,4;,;,;,,,,,,,,,,,,,,,,,,,,,1.0
550,551,,,,177;,,2002-07-19 12:42:30.999,2002-09-03 10:52:31.000,,,186,,,,,,,,,,,, ,2,2,2,,1,1,6;,,,,,,5.0,3.0,4.0,3.0,,,0.887905657291412,0.917682945728302, ,1,,,7.0,2.0,2, ,Main,551,1,1,,,2,1.0,2.0,2,,2,4.0,1.0,1;7;9;13;14;,9.0,4;,,12.0,,,,,,,,,1,1;,14;,9;,13;,7;,;,;,;,;,;,;,;,;,;,;,;,;,3;,;,;,;,;,;,4;,;,4;,;,;,;,3;,2;,;,,,,,,,,,,,,,,,,,,,,,1.0
